	source_pid	source_ptitle	target_pid	target_ptitle	mean_score	source_ptitle_de	target_ptitle_de	source_ptitle_fa	target_ptitle_fa	source_ptitle_fr	target_ptitle_fr	source_ptitle_it	target_ptitle_it	source_ptitle_ja	target_ptitle_ja	source_ptitle_pl	target_ptitle_pl	source_ptitle_ru	target_ptitle_ru
615	158879	George_Carlin	3932850	Spanish_Armed_Forces	1.0	George_Carlin	Spanische_Streitkräfte	جرج_کارلین	نیروهای_نظامی_اسپانیا	George_Carlin	Forces_armées_espagnoles	George_Carlin	Fuerzas_Armadas_de_España	ジョージ・カーリン	スペイン軍	George_Carlin	Siły_Zbrojne_Hiszpanii	Карлин,_Джордж	Вооружённые_силы_Испании
616	200734	Bell_hooks	62304	Pfizer	1.0	Bell_hooks	Pfizer	بل_هوکس	فایزر	Bell_hooks	Pfizer	Bell_hooks	Pfizer	ベル・フックス	ファイザー	Bell_hooks	Pfizer	Белл_хукс	Pfizer
617	22413	Oliver_Cromwell	18701436	Tumblr	1.0	Oliver_Cromwell	Tumblr	الیور_کرامول	تامبلر	Oliver_Cromwell	Tumblr	Oliver_Cromwell	Tumblr	オリバー・クロムウェル	Tumblr	Oliver_Cromwell	Tumblr	Кромвель,_Оливер	Tumblr
618	6613	Yangtze	146269	University_of_Notre_Dame	1.0	Jangtsekiang	University_of_Notre_Dame	یانگ‌تسه	دانشگاه_نوتردام	Yangzi_Jiang	Université_de_Notre-Dame-du-Lac	Fiume_Azzurro	Università_di_Notre_Dame	長江	ノートルダム大学	Jangcy	Uniwersytet_Notre_Dame	Янцзы	Университет_Нотр-Дам
619	12426	Groucho_Marx	10707	Fiji	1.0	Groucho_Marx	Fidschi	گروچو_مارکس	فیجی	Groucho_Marx	Fidji	Groucho_Marx	Figi	グルーチョ・マルクス	フィジー	Groucho_Marx	Fidżi	Маркс,_Граучо	Фиджи
620	9906294	Johann_Sebastian_Bach	30172853	Nicholas_II_of_Russia	1.0	Johann_Sebastian_Bach	Nikolaus_II._(Russland)	یوهان_سباستیان_باخ	نیکلای_دوم	Jean-Sébastien_Bach	Nicolas_II	Johann_Sebastian_Bach	Nicola_II_di_Russia	ヨハン・ゼバスティアン・バッハ	ニコライ2世	Johann_Sebastian_Bach	Mikołaj_II_Romanow	Бах,_Иоганн_Себастьян	Николай_II
621	307	Abraham_Lincoln	172185	World_Economic_Forum	1.0	Abraham_Lincoln	Weltwirtschaftsforum	آبراهام_لینکلن	مجمع_جهانی_اقتصاد	Abraham_Lincoln	Forum_économique_mondial	Abraham_Lincoln	Forum_economico_mondiale	エイブラハム・リンカーン	世界経済フォーラム	Abraham_Lincoln	Światowe_Forum_Ekonomiczne	Линкольн,_Авраам	Всемирный_экономический_форум
622	53316	Palace_of_Versailles	22217	Ohio_State_University	1.0	Schloss_Versailles	Ohio_State_University	کاخ_ورسای	دانشگاه_ایالتی_اوهایو	Château_de_Versailles	Université_d'État_de_l'Ohio	Reggia_di_Versailles	Università_statale_dell'Ohio	ヴェルサイユ宮殿	オハイオ州立大学	Pałac_wersalski	Uniwersytet_Stanu_Ohio	Версаль	Университет_штата_Огайо
623	57570	Sachin_Tendulkar	26977	Stanford_University	1.0	Sachin_Tendulkar	Stanford_University	سچین_تندولکر	دانشگاه_استنفورد	Sachin_Tendulkar	Université_Stanford	Sachin_Tendulkar	Università_di_Stanford	サチン・テンドルカール	スタンフォード大学	Sachin_Tendulkar	Uniwersytet_Stanforda	Тендулкар,_Сачин	Стэнфордский_университет
624	26230	Rijksmuseum	18959138	Antarctica	1.0	Rijksmuseum_Amsterdam	Antarktika	موزه_ملی_آمستردام	جنوبگان	Rijksmuseum_Amsterdam	Antarctique	Rijksmuseum_(Amsterdam)	Antartide	アムステルダム国立美術館	南極大陸	Rijksmuseum	Antarktyda	Рейксмюсеум	Антарктида
625	3932850	Spanish_Armed_Forces	62304	Pfizer	1.0	Spanische_Streitkräfte	Pfizer	نیروهای_نظامی_اسپانیا	فایزر	Forces_armées_espagnoles	Pfizer	Fuerzas_Armadas_de_España	Pfizer	スペイン軍	ファイザー	Siły_Zbrojne_Hiszpanii	Pfizer	Вооружённые_силы_Испании	Pfizer
626	738	Albania	10363	European_Space_Agency	1.0	Albanien	Europäische_Weltraumorganisation	آلبانی	آژانس_فضایی_اروپا	Albanie	Agence_spatiale_européenne	Albania	Agenzia_spaziale_europea	アルバニア	欧州宇宙機関	Albania	Europejska_Agencja_Kosmiczna	Албания	Европейское_космическое_агентство
627	16095	Jimi_Hendrix	54178	Miller_Brewing_Company	0.8	Jimi_Hendrix	Miller_Brewing_Company	جیمی_هندریکس		Jimi_Hendrix	Miller_Brewing_Company	Jimi_Hendrix	Miller_Brewing_Company	ジミ・ヘンドリックス	ミラー_(ビール)	Jimi_Hendrix	Miller_Brewing_Company	Хендрикс,_Джими	
628	16027	J._K._Rowling	14532	Italy	0.8	Joanne_K._Rowling	Italien	جی.کی._رولینگ	ایتالیا	J._K._Rowling	Italie	J._K._Rowling	Italia	J・K・ローリング	イタリア	J.K._Rowling	Włochy	Роулинг,_Джоан	Италия
629	65174	Gustav_Mahler	1056336	FC_Seoul	0.8	Gustav_Mahler	FC_Seoul	گوستاو_مالر	باشگاه_فوتبال_سئول	Gustav_Mahler	Football_Club_Séoul	Gustav_Mahler	Football_Club_Seoul	グスタフ・マーラー	FCソウル	Gustav_Mahler	FC_Seoul	Малер,_Густав	Сеул_(футбольный_клуб)
630	1950	American_Civil_Liberties_Union	70896	United_States_Department_of_Agriculture	0.75	American_Civil_Liberties_Union	Landwirtschaftsministerium_der_Vereinigten_Staaten	اتحادیه_آزادی‌های_مدنی_آمریکا	وزارت_کشاورزی_ایالات_متحده_آمریکا	Union_américaine_pour_les_libertés_civiles	Département_de_l'Agriculture_des_États-Unis	American_Civil_Liberties_Union	Dipartimento_dell'agricoltura_degli_Stati_Uniti_d'America	アメリカ自由人権協会	アメリカ合衆国農務省	American_Civil_Liberties_Union	Departament_Rolnictwa_Stanów_Zjednoczonych	Американский_союз_защиты_гражданских_свобод	Министерство_сельского_хозяйства_США
631	5405	China	62028	CNN	0.75	Volksrepublik_China	CNN	چین	سی‌ان‌ان	Chine	Cable_News_Network	Cina	CNN	中華人民共和国	CNN	Chińska_Republika_Ludowa	CNN	Китай	CNN
632	149127	Ferdinand_VII_of_Spain	43356	Tiger_Woods	0.75	Ferdinand_VII._(Spanien)	Tiger_Woods	فرناندو_هفتم	تایگر_وودز	Ferdinand_VII	Tiger_Woods	Ferdinando_VII_di_Spagna	Tiger_Woods	フェルナンド7世_(スペイン王)	タイガー・ウッズ	Ferdynand_VII	Tiger_Woods	Фердинанд_VII	Вудс,_Тайгер
633	43356	Tiger_Woods	6613	Yangtze	0.75	Tiger_Woods	Jangtsekiang	تایگر_وودز	یانگ‌تسه	Tiger_Woods	Yangzi_Jiang	Tiger_Woods	Fiume_Azzurro	タイガー・ウッズ	長江	Tiger_Woods	Jangcy	Вудс,_Тайгер	Янцзы
634	158889	George_Clooney	964226	Shanghai_Sharks	0.75	George_Clooney		جرج_کلونی		George_Clooney	Shanghai_Sharks	George_Clooney	Shanghai_Sharks	ジョージ・クルーニー	上海嗶哩嗶哩籃球倶楽部	George_Clooney		Клуни,_Джордж	Шанхай_Шаркс
635	4016366	Crimean_Mountains	14984	International_Atomic_Energy_Agency	0.75	Krimgebirge	Internationale_Atomenergie-Organisation	کوه‌های_کریمه	آژانس_بین‌المللی_انرژی_اتمی	Monts_de_Crimée	Agence_internationale_de_l'énergie_atomique	Monti_della_Crimea	Agenzia_internazionale_per_l'energia_atomica	クリミア山脈	国際原子力機関	Góry_Krymskie	Międzynarodowa_Agencja_Energii_Atomowej	Крымские_горы	Международное_агентство_по_атомной_энергии
636	60328	Alanis_Morissette	5405	China	0.75	Alanis_Morissette	Volksrepublik_China	آلانیس_موریست	چین	Alanis_Morissette	Chine	Alanis_Morissette	Cina	アラニス・モリセット	中華人民共和国	Alanis_Morissette	Chińska_Republika_Ludowa	Мориссетт,_Аланис	Китай
637	73129	Edmonton_Oilers	309668	Dow_Chemical_Company	0.75	Edmonton_Oilers	Dow_Chemical	ادمونتون_اویلرز	شرکت_داو_کمیکال	Oilers_d'Edmonton	Dow_Chemical	Edmonton_Oilers	Dow_Chemical	エドモントン・オイラーズ	ダウ・ケミカル	Edmonton_Oilers	Dow_Chemical_Company	Эдмонтон_Ойлерз	Dow_Chemical
638	21476519	Ramesses_II	298602	Leicester_City_F.C.	0.75	Ramses_II.	Leicester_City	رامسس_دوم	باشگاه_فوتبال_لستر_سیتی	Ramsès_II	Leicester_City_Football_Club	Ramses_II	Leicester_City_Football_Club	ラムセス2世	レスター・シティFC	Ramzes_II	Leicester_City_F.C.	Рамсес_II	Лестер_Сити
639	46989	Grand_Canyon	54178	Miller_Brewing_Company	0.75	Grand_Canyon	Miller_Brewing_Company	گرند_کنیون		Grand_Canyon	Miller_Brewing_Company	Grand_Canyon	Miller_Brewing_Company	グランド・キャニオン	ミラー_(ビール)	Wielki_Kanion_Kolorado	Miller_Brewing_Company	Большой_каньон	
640	151451	Busta_Rhymes	778188	Conagra_Brands	0.6	Busta_Rhymes	Conagra_Brands	باستا_رایمز	کنگارا_برندس	Busta_Rhymes	ConAgra_Foods	Busta_Rhymes	Conagra_Brands	バスタ・ライムス	コーンアグラ・ブランズ	Busta_Rhymes	Conagra_Brands	Баста_Раймс	
641	99598	Qin_Shi_Huang	3455	Barbados	0.6	Qin_Shihuangdi	Barbados	چین_شی_هوانگ	باربادوس	Qin_Shi_Huang	Barbade	Qin_Shi_Huang	Barbados	始皇帝	バルバドス	Qin_Shi_Huang	Barbados	Цинь_Шихуанди	Барбадос
642	42640	Sandra_Day_O'Connor	10602335	IIT_Delhi	0.6	Sandra_Day_O’Connor		سندرا_دی_اوکانر		Sandra_Day_O'Connor	Institut_indien_de_technologie_de_Delhi	Sandra_Day_O'Connor		サンドラ・デイ・オコナー		Sandra_Day_O’Connor		О’Коннор,_Сандра_Дэй	
643	30265	Tom_Clancy	737	Afghanistan	0.6	Tom_Clancy	Afghanistan	تام_کلنسی	افغانستان	Tom_Clancy	Afghanistan	Tom_Clancy	Afghanistan	トム・クランシー	アフガニスタン	Tom_Clancy	Afganistan	Клэнси,_Том	Афганистан
644	9288	Elvis_Presley	37756	Delhi	0.6	Elvis_Presley	Delhi	الویس_پرسلی	دهلی	Elvis_Presley	Delhi	Elvis_Presley	Delhi	エルヴィス・プレスリー	デリー	Elvis_Presley	Delhi	Пресли,_Элвис	Дели
645	16743	Karl_Marx	23815630	FC_Dynamo_Voronezh	0.6	Karl_Marx		کارل_مارکس		Karl_Marx		Karl_Marx		カール・マルクス		Karl_Marx	Dinamo_Woroneż	Маркс,_Карл	Динамо_(футбольный_клуб,_Воронеж)
646	47923	Queen_Victoria	7515849	Syria	0.6	Victoria_(Vereinigtes_Königreich)	Syrien	ملکه_ویکتوریا	سوریه	Victoria_(reine)	Syrie	Vittoria_del_Regno_Unito	Siria	ヴィクトリア_(イギリス女王)	シリア	Wiktoria_Hanowerska	Syria	Виктория_(королева_Великобритании)	Сирия
647	39699	Frederick_I,_Holy_Roman_Emperor	61999	Danielle_Steel	0.5	Friedrich_I._(HRR)	Danielle_Steel	فریدریش_بارباروسا	دانیل_استیل	Frédéric_Barberousse	Danielle_Steel	Federico_Barbarossa	Danielle_Steel	フリードリヒ1世_(神聖ローマ皇帝)	ダニエル・スティール	Fryderyk_I_Barbarossa	Danielle_Steel	Фридрих_I_Барбаросса	Стил,_Даниэла
648	14995351	Michael_Jackson	11225	Ferrari	0.5	Michael_Jackson	Ferrari	مایکل_جکسون	فراری	Michael_Jackson	Ferrari_(entreprise)	Michael_Jackson	Ferrari	マイケル・ジャクソン	フェラーリ	Michael_Jackson	Ferrari	Джексон,_Майкл	Ferrari
649	220007	Social_Security_Administration	512737	German_Army	0.5		Heer_(Bundeswehr)	اداره_تأمین_اجتماعی_(آمریکا)	ارتش_آلمان	Administration_de_la_sécurité_sociale	Heer_(Bundeswehr)		Heer_(Bundeswehr)	社会保障局_(アメリカ合衆国)	ドイツ陸軍_(ドイツ連邦軍)		Heer	Администрация_социального_обеспечения_США	Сухопутные_войска_Германии
650	44240	Catherine_the_Great	195809	PayPal	0.5	Katharina_II.	PayPal	کاترین_دوم	پی‌پل	Catherine_II	PayPal	Caterina_II_di_Russia	PayPal	エカチェリーナ2世_(ロシア皇帝)	PayPal	Katarzyna_II_Wielka	PayPal	Екатерина_II	PayPal
651	305	Achilles	77958	University_of_North_Carolina_at_Greensboro	0.5	Achilleus	University_of_North_Carolina_at_Greensboro	آشیل	دانشگاه_کارولینای_شمالی_در_گرینزبورو	Achille	Université_de_Caroline_du_Nord_à_Greensboro	Achille		アキレウス		Achilles		Ахилл	
652	170691	Peru	18564164	Mercedes-Benz	0.5	Peru	Mercedes-Benz	پرو	مرسدس-بنز	Pérou	Mercedes-Benz	Perù	Mercedes-Benz	ペルー	メルセデス・ベンツ	Peru	Mercedes-Benz	Перу	Mercedes-Benz
653	19763	Martin_Van_Buren	58236	United_States_Department_of_Homeland_Security	0.5	Martin_Van_Buren	Ministerium_für_Innere_Sicherheit_der_Vereinigten_Staaten	مارتین_ون_بیورن	وزارت_امنیت_میهن_ایالات_متحده_آمریکا	Martin_Van_Buren	Département_de_la_Sécurité_intérieure_des_États-Unis	Martin_Van_Buren	Dipartimento_della_sicurezza_interna_degli_Stati_Uniti_d'America	マーティン・ヴァン・ビューレン	アメリカ合衆国国土安全保障省	Martin_Van_Buren	Departament_Bezpieczeństwa_Krajowego_Stanów_Zjednoczonych	Ван_Бюрен,_Мартин	Министерство_внутренней_безопасности
654	44634	Tennessee_Williams	1019722	Indian_Space_Research_Organisation	0.5	Tennessee_Williams	Indian_Space_Research_Organisation	تنسی_ویلیامز	سازمان_پژوهش‌های_فضایی_هند	Tennessee_Williams	Organisation_indienne_pour_la_recherche_spatiale	Tennessee_Williams	Indian_Space_Research_Organisation	テネシー・ウィリアムズ	インド宇宙研究機関	Tennessee_Williams	Indyjska_Organizacja_Badań_Kosmicznych	Уильямс,_Теннесси	Индийская_организация_космических_исследований
655	32359	Virgil	1339400	Federal_Highway_Administration	0.5	Vergil	Federal_Highway_Administration	ویرژیل	مدیریت_بزرگراه‌های_فدرال	Virgile	Federal_Highway_Administration	Publio_Virgilio_Marone		ウェルギリウス		Wergiliusz		Вергилий	
656	158984	Harvard_Law_School	403244	Green_Party	0.5	Harvard_Law_School	Green_Party	مدرسه_حقوق_هاروارد	حزب_سبز	Faculté_de_droit_de_Harvard	Green_Party	Harvard_Law_School		ハーバード・ロー・スクール		Harvard_Law_School	Partia_Zielonych	Юридический_факультет_Гарвардского_университета	Зелёная_партия
657	5582215	Child_protective_services	12960	German_Navy	0.5		Deutsche_Marine		نیروی_دریایی_آلمان	Child_Protective_Services	Deutsche_Marine		Deutsche_Marine	児童保護サービス	ドイツ海軍_(ドイツ連邦軍)		Deutsche_Marine		Военно-морские_силы_Германии
658	43715	John_McCain	46989	Grand_Canyon	0.4	John_McCain	Grand_Canyon	جان_مک‌کین	گرند_کنیون	John_McCain	Grand_Canyon	John_McCain	Grand_Canyon	ジョン・マケイン	グランド・キャニオン	John_McCain	Wielki_Kanion_Kolorado	Маккейн,_Джон	Большой_каньон
659	16433	Rumi	37527	Alfa_Romeo	0.4	Rumi_(Dichter)	Alfa_Romeo	مولوی	آلفا_رومئو	Djalâl_ad-Dîn_Rûmî	Alfa_Romeo	Gialal_al-Din_Rumi	Alfa_Romeo	ジャラール・ウッディーン・ルーミー	アルファロメオ	Rumi	Alfa_Romeo	Джалаладдин_Руми	Alfa_Romeo
660	31853	Uzbekistan	964226	Shanghai_Sharks	0.4	Usbekistan		ازبکستان		Ouzbékistan	Shanghai_Sharks	Uzbekistan	Shanghai_Sharks	ウズベキスタン	上海嗶哩嗶哩籃球倶楽部	Uzbekistan		Узбекистан	Шанхай_Шаркс
661	34289	Yasser_Arafat	73129	Edmonton_Oilers	0.4	Jassir_Arafat	Edmonton_Oilers	یاسر_عرفات	ادمونتون_اویلرز	Yasser_Arafat	Oilers_d'Edmonton	Yasser_Arafat	Edmonton_Oilers	ヤーセル・アラファート	エドモントン・オイラーズ	Jasir_Arafat	Edmonton_Oilers	Арафат,_Ясир	Эдмонтон_Ойлерз
662	25523	Richard_Feynman	3749721	Paris-Sorbonne_University	0.25	Richard_Feynman	Universität_Paris_IV	ریچارد_فاینمن	دانشگاه_پاریس-سوربن	Richard_Feynman	Université_Paris-Sorbonne	Richard_Feynman	Università_di_Parigi-Sorbona	リチャード・P・ファインマン	パリ第4大学	Richard_Feynman	Université_Paris_Sorbonne	Фейнман,_Ричард	Университет_Париж_IV_Сорбонна
663	90050	Nefertiti	176767	University_of_Copenhagen	0.25	Nofretete	Universität_Kopenhagen	نفرتیتی	دانشگاه_کپنهاگ	Néfertiti	Université_de_Copenhague	Nefertiti	Università_di_Copenaghen	ネフェルティティ	コペンハーゲン大学	Nefertiti	Uniwersytet_Kopenhaski	Нефертити	Копенгагенский_университет
664	403244	Green_Party	1464477	Memorial_Sloan_Kettering_Cancer_Center	0.25	Green_Party	Memorial_Sloan_Kettering_Cancer_Center	حزب_سبز	مرکز_سرطان_مموریال_اسلون–کترینگ	Green_Party	Memorial_Sloan-Kettering_Cancer_Center		Memorial_Sloan-Kettering_Cancer_Center			Partia_Zielonych		Зелёная_партия	Мемориальный_онкологический_центр_имени_Слоуна_—_Кеттеринга
665	64962	Fred_Astaire	171166	Nepal	0.25	Fred_Astaire	Nepal	فرد_آستر	نپال	Fred_Astaire	Népal	Fred_Astaire	Nepal	フレッド・アステア	ネパール	Fred_Astaire	Nepal	Фред_Астер	Непал
666	17123	Karachi	73129	Edmonton_Oilers	0.25	Karatschi	Edmonton_Oilers	کراچی	ادمونتون_اویلرز	Karachi	Oilers_d'Edmonton	Karachi	Edmonton_Oilers	カラチ	エドモントン・オイラーズ	Karaczi	Edmonton_Oilers	Карачи	Эдмонтон_Ойлерз
667	9428	Ernest_Hemingway	22621	Oceania	0.25	Ernest_Hemingway	Australien_und_Ozeanien	ارنست_همینگوی		Ernest_Hemingway		Ernest_Hemingway		アーネスト・ヘミングウェイ	オセアニア	Ernest_Hemingway	Australia_i_Oceania	Хемингуэй,_Эрнест	Австралия_и_Океания
